id	assembly_id	accession	organism	infraspecies	assembly_status	organization	taxid	biosample	coverage	replicon_count	chromosome_count	non_chromosome_replicon_count	contig_count	contig_l50_count	contig_n50_count	scaffold	scaffold_l50_count	scaffold_n50_count	total_length	ungapped_length	genbank_bioproject	wgs_project	submission_date	sequence_release_date	assembly_release_date	id	warning	biosample_id	biosample_accession	biosample_secondary_accession	bioproject_accession	organism	strain	organization	collection_date	geographic_location	latitude	longitude	latitude_and_longitude	host	biovar	description	publication_date	modification_date
21	1095491	GCF_002127365.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-7111	Scaffold	SRCAMB	385966	SAMN04992968	59	2	0	2	191	35	48281	180	35	48281	4567036	4567036	PRJNA269675	MTZY01	2017-05-10 0:00	2017-05-10 0:00	2017-05-10 0:00	449		4992968	SAMN04992968		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-7111	SRCAMB	1997	Dagestan				missing	Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2016-05-12	2017-10-26
265	486751	GCF_001294815.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-7761	Scaffold	SRCAMB	385966	SAMN03839876	38	2	0	2	207	33	46870	191	33	46870	4560303	4560303	PRJNA269675	LIYQ01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	353		3256462	SAMN03256462	SAMN03839876	PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-7761	SRCAMB	1983	"Leninakan, Armenia"				missing	Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2014-12-10	2017-10-26
260	486801	GCF_001294965.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-B-7812	Scaffold	SRCAMB	385967	SAMN03839881	49	3	0	3	223	37	42933	200	37	42933	4575487	4575487	PRJNA269675	LIYV01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	372		3839881	SAMN03839881		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-B-7812	SRCAMB	2002	"Russia, Altai Mountains"					Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2015-07-07	2017-10-26
258	486821	GCF_001294985.1	Yersinia pestis subsp. microtus bv. Caucasica (enterobacteria)	SCPM-O-B-7832	Scaffold	SRCAMB	385966	SAMN03861500	32	2	0	2	205	36	44409	190	36	44409	4557841	4557841	PRJNA269675	LIZB01	2015-09-21 0:00	2015-09-21 0:00	2015-09-21 0:00	378		3861500	SAMN03861500		PRJNA269675	Yersinia pestis subsp. microtus bv. Caucasica	SCPM-O-B-7832	SRCAMB	1978	Armenia/Azerbaijan					Antiqua	Microbe sample from Yersinia pestis subsp. microtus bv. Caucasica	2015-07-15	2017-10-26
17	1121351	GCF_002173815.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-01	Scaffold	SRCAMB	385967	SAMN05521426	57	2	0	2	181	31	58096	170	31	58096	4641984	4641984	PRJNA269675	NHYH01	2017-06-06 0:00	2017-06-06 0:00	2017-06-06 0:00	466		5521426	SAMN05521426		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-01	SRCAMB	2001	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
24	963361	GCF_001972515.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-02	Scaffold	SRCAMB	385967	SAMN05521427	53	2	0	2	167	31	55157	152	31	55157	4646108	4646108	PRJNA269675	MIED01	2017-01-26 0:00	2017-01-26 0:00	2017-01-26 0:00	467		5521427	SAMN05521427		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-02	SRCAMB	2001	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
16	1121371	GCF_002173805.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-03	Scaffold	SRCAMB	385967	SAMN05521428	46	3	0	3	211	33	48122	199	33	48122	4651412	4651412	PRJNA269675	NHYI01	2017-06-06 0:00	2017-06-06 0:00	2017-06-06 0:00	468		5521428	SAMN05521428		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-03	SRCAMB	2001	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
26	963341	GCF_001972475.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-04	Scaffold	SRCAMB	385967	SAMN05521429	46	2	0	2	167	30	59185	152	30	59185	4646075	4646075	PRJNA269675	MIEE01	2017-01-26 0:00	2017-01-26 0:00	2017-01-26 0:00	469		5521429	SAMN05521429		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-04	SRCAMB	2001	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
18	1121341	GCF_002173795.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-05	Scaffold	SRCAMB	385967	SAMN05521430	69	3	0	3	187	32	55165	175	32	55165	4650263	4650263	PRJNA269675	NHYJ01	2017-06-06 0:00	2017-06-06 0:00	2017-06-06 0:00	470		5521430	SAMN05521430		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-05	SRCAMB	2007	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
15	1129921	GCF_002188685.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-06	Scaffold	SRCAMB	385967	SAMN05521431	67	3	0	3	172	33	51192	157	33	51192	4647570	4647570	PRJNA269675	NHMW01	2017-06-09 0:00	2017-06-09 0:00	2017-06-09 0:00	471		5521431	SAMN05521431		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-06	SRCAMB	2007	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
12	1129951	GCF_002188765.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-07	Scaffold	SRCAMB	385967	SAMN05521432	52	3	0	3	182	33	52855	168	33	52855	4612130	4612130	PRJNA269675	NHMX01	2017-06-09 0:00	2017-06-09 0:00	2017-06-09 0:00	472		5521432	SAMN05521432		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-07	SRCAMB	2007	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
14	1129931	GCF_002188725.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-08	Scaffold	SRCAMB	385967	SAMN05521433	41	3	0	3	198	33	51170	187	33	51170	4652539	4652539	PRJNA269675	NHMY01	2017-06-09 0:00	2017-06-09 0:00	2017-06-09 0:00	473		5521433	SAMN05521433		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-08	SRCAMB	2007	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
11	1129961	GCF_002188775.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-09	Scaffold	SRCAMB	385967	SAMN05521434	56	3	0	3	179	31	57412	168	31	57412	4650126	4650126	PRJNA269675	NHMZ01	2017-06-09 0:00	2017-06-09 0:00	2017-06-09 0:00	474		5521434	SAMN05521434		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-09	SRCAMB	2007	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
13	1129941	GCF_002188755.1	Yersinia pestis subsp. microtus bv. Altaica (enterobacteria)	SCPM-O-DNA-10	Scaffold	SRCAMB	385967	SAMN05521435	54	3	0	3	184	32	52867	170	32	52867	4637667	4637667	PRJNA269675	NHNA01	2017-06-09 0:00	2017-06-09 0:00	2017-06-09 0:00	475		5521435	SAMN05521435		PRJNA269675	Yersinia pestis subsp. microtus bv. Altaica	SCPM-O-DNA-10	SRCAMB	1977	"Russia, Altai Mountains"				missing	Medievalis	Microbe sample from Yersinia pestis subsp. microtus bv. Altaica	2016-08-08	2017-10-26
10	1129971	GCF_002188815.1	Yersinia pestis subsp. microtus bv. Xilingolensis (enterobacteria)	SCPM-O-DNA-11	Scaffold	SRCAMB	1679171	SAMN05521436	60	3	0	3	195	29	54935	183	29	54935	4643289	4643289	PRJNA269675	NHNB01	2017-06-09 0:00	2017-06-09 0:00	2017-06-09 0:00	476		5521436	SAMN05521436		PRJNA269675	Yersinia pestis subsp. microtus bv. Xilingolensis	SCPM-O-DNA-11	SRCAMB	1984	Inner Mongolia				missing		Microbe sample from Yersinia pestis subsp. microtus bv. Xilingolensis	2016-08-08	2017-10-26
9	1129981	GCF_002188845.1	Yersinia pestis subsp. microtus bv. Xilingolensis (enterobacteria)	SCPM-O-DNA-12	Scaffold	SRCAMB	1679171	SAMN05521437	61	3	0	3	180	28	56243	170	28	56243	4642684	4642684	PRJNA269675	NHNC01	2017-06-09 0:00	2017-06-09 0:00	2017-06-09 0:00	477		5521437	SAMN05521437		PRJNA269675	Yersinia pestis subsp. microtus bv. Xilingolensis	SCPM-O-DNA-12	SRCAMB	1982	Inner Mongolia				missing		Microbe sample from Yersinia pestis subsp. microtus bv. Xilingolensis	2016-08-08	2017-10-26
7	1130001	GCF_002188855.1	Yersinia pestis subsp. microtus (enterobacteria)	SCPM-O-DNA-13	Scaffold	SRCAMB	1234659	SAMN05521438	53	3	0	3	197	31	49634	187	31	49634	4590539	4590539	PRJNA269675	NHND01	2017-06-09 0:00	2017-06-09 0:00	2017-06-09 0:00	478		5521438	SAMN05521438		PRJNA269675	Yersinia pestis subsp. microtus	SCPM-O-DNA-13	SRCAMB	1971	Estimated (Mongolia)				missing		Microbe sample from Yersinia pestis subsp. microtus	2016-08-08	2017-10-26
8	1129991	GCF_002188835.1	Yersinia pestis subsp. microtus (enterobacteria)	SCPM-O-DNA-14	Scaffold	SRCAMB	1234659	SAMN05521439	55	3	0	3	185	31	49638	175	31	49638	4667715	4667715	PRJNA269675	NHNE01	2017-06-09 0:00	2017-06-09 0:00	2017-06-09 0:00	479		5521439	SAMN05521439		PRJNA269675	Yersinia pestis subsp. microtus	SCPM-O-DNA-14	SRCAMB	1983	Estimated (Mongolia)				missing		Microbe sample from Yersinia pestis subsp. microtus	2016-08-08	2017-10-26
77	613188	GCF_000325325.1	Yersinia pestis SHAN11 (enterobacteria)	SHAN11	Contig	Beijing Genomics Institute	755965	SAMN02403100	56	0	0	0	1173	169	8082	1173	169	8082	4384465	4384465	PRJNA47685	ADTA01	2012-12-07 0:00	2012-12-07 0:00	2012-12-07 0:00	132		2403100	SAMN00115242	SAMN02403100	PRJNA47685	Yersinia pestis SHAN11	SHAN11	Beijing Genomics Institute	2006	"Shaanxi, China"	37.6	107.59		Nosopsyllu laeviceps kuzenkovi	Mediaevalis	Generic sample from Yersinia pestis SHAN11	2013-11-15	2014-03-07
76	613208	GCF_000325345.1	Yersinia pestis SHAN12 (enterobacteria)	SHAN12	Contig	Beijing Genomics Institute	755966	SAMN02403101	43	0	0	0	1362	187	7147	1362	187	7147	4371391	4371391	PRJNA47685	ADTB01	2012-12-07 0:00	2012-12-07 0:00	2012-12-07 0:00	133		2403101	SAMN00115243	SAMN02403101	PRJNA47685	Yersinia pestis SHAN12	SHAN12	Beijing Genomics Institute	2006	"Shaanxi, China"	37.6	107.59		Meriones unguiculatus	Mediaevalis	Generic sample from Yersinia pestis SHAN12	2013-11-15	2014-03-07
304	251261	GCF_000834335.1	Yersinia pestis (enterobacteria)	Shasta	Complete Genome	Los Alamos National Laboratory	632	SAMN03120838	562	4	1	3	4	1	4659530	0	1	4659530	4835409	4835409	PRJNA239341		2015-02-09 0:00	2015-02-09 0:00	2015-02-09 0:00	337		3120838	SAMN03120838		PRJNA239341	Yersinia pestis	Shasta	Los Alamos National Laboratory	1954	USA: California						Microbe sample Yersinia pestis Shasta	2014-10-20	2015-08-06
1	1316081	GCF_002529545.1	Yersinia pestis (enterobacteria)	UC91309	Contig	Northern Arizona University	632	SAMN07722810	45	0	0	0	215	30	51731	215	30	51731	4517470	4517470	PRJNA412669	PDBR01	2017-10-11 0:00	2017-10-11 0:00	2017-10-11 0:00	549		7722810	SAMN07722810		PRJNA412669	Yersinia pestis	UC91309	Northern Arizona University	2009	"Atlanta, Georgia, USA"			unknown	Human		Pathogen: clinical or host-associated sample from Yersinia pestis	2017-10-12	2017-10-12
320	207678	GCF_000169615.1	Yersinia pestis biovar Antiqua str. UG05-0454 (enterobacteria)	UG05-0454	Contig	TIGR	404218	SAMN02404404	0	0	0	0	98	4	307745	98	4	307745	4838246	4838246	PRJNA17691	AAYR01	2007-03-26 0:00	2007-03-26 0:00	2007-03-26 0:00	259		2404404	SAMN02404404		PRJNA17691	Yersinia pestis biovar Antiqua str. UG05-0454	UG05-0454	TIGR	2004	Uganda	NA	NA		Human	Antiqua	Generic sample from Yersinia pestis biovar Antiqua str. UG05-0454	2013-11-15	2014-03-07
75	613228	GCF_000325365.1	Yersinia pestis YN1065 (enterobacteria)	YN1065	Contig	Beijing Genomics Institute	755967	SAMN02403102	57	0	0	0	1395	187	7168	1395	187	7168	4472301	4472301	PRJNA47685	ADTC01	2012-12-07 0:00	2012-12-07 0:00	2012-12-07 0:00	134		2403102	SAMN00115244	SAMN02403102	PRJNA47685	Yersinia pestis YN1065	YN1065	Beijing Genomics Institute	1954	"Yunnan, China"	26.53	99.88		Stenischia humilis	Orientalis	Generic sample from Yersinia pestis YN1065	2013-11-15	2014-03-07
74	613248	GCF_000325385.1	Yersinia pestis YN1683 (enterobacteria)	YN1683	Contig	Beijing Genomics Institute	755968	SAMN02403103	32	0	0	0	1897	254	5041	1897	254	5041	4302115	4302115	PRJNA47685	ADTD01	2012-12-07 0:00	2012-12-07 0:00	2012-12-07 0:00	135		2403103	SAMN00115245	SAMN02403103	PRJNA47685	Yersinia pestis YN1683	YN1683	Beijing Genomics Institute	1977	"Yunnan, China"	26.53	99.88		Apodemus speciosus	Orientalis	Generic sample from Yersinia pestis YN1683	2013-11-15	2014-03-07
73	613268	GCF_000325405.1	Yersinia pestis YN2179 (enterobacteria)	YN2179	Contig	Beijing Genomics Institute	755969	SAMN02403104	35	0	0	0	1605	219	5991	1605	219	5991	4307368	4307368	PRJNA47685	ADTE01	2012-12-07 0:00	2012-12-07 0:00	2012-12-07 0:00	136		2403104	SAMN00115246	SAMN02403104	PRJNA47685	Yersinia pestis YN2179	YN2179	Beijing Genomics Institute	1995	Myanmar	NA	NA		Rattus flavipectus	Orientalis	Generic sample from Yersinia pestis YN2179	2013-11-15	2014-03-07
72	613288	GCF_000325425.1	Yersinia pestis YN2551 (enterobacteria)	YN2551	Contig	Beijing Genomics Institute	755970	SAMN02403105	71	0	0	0	880	128	11011	880	128	11011	4524315	4524315	PRJNA47685	ADTF01	2012-12-07 0:00	2012-12-07 0:00	2012-12-07 0:00	137		2403105	SAMN00115247	SAMN02403105	PRJNA47685	Yersinia pestis YN2551	YN2551	Beijing Genomics Institute	2002	"Yunnan, China"	23.35	102.42		Rattus flavipectus	Orientalis	Generic sample from Yersinia pestis YN2551	2013-11-15	2014-03-07
71	613308	GCF_000325445.1	Yersinia pestis YN2588 (enterobacteria)	YN2588	Contig	Beijing Genomics Institute	755971	SAMN02403106	52	0	0	0	1301	188	7118	1301	188	7118	4307940	4307940	PRJNA47685	ADTG01	2012-12-07 0:00	2012-12-07 0:00	2012-12-07 0:00	138		2403106	SAMN00115248	SAMN02403106	PRJNA47685	Yersinia pestis YN2588	YN2588	Beijing Genomics Institute	2000	"Guangxi, China"	24.8	105.34		Rattus flavipectus	Orientalis	Generic sample from Yersinia pestis YN2588	2013-11-15	2014-03-07
70	613328	GCF_000325465.1	Yersinia pestis YN472 (enterobacteria)	YN472	Contig	Beijing Genomics Institute	755972	SAMN02403107	68	0	0	0	1105	178	7671	1105	178	7671	4525667	4525667	PRJNA47685	ADTH01	2012-12-07 0:00	2012-12-07 0:00	2012-12-07 0:00	139		2403107	SAMN00115249	SAMN02403107	PRJNA47685	Yersinia pestis YN472	YN472	Beijing Genomics Institute	1957	"Yunnan, China"	26.53	99.88		Neopsyllini specialis	Orientalis	Generic sample from Yersinia pestis YN472	2013-11-15	2014-03-07
69	613348	GCF_000325485.1	Yersinia pestis YN663 (enterobacteria)	YN663	Contig	Beijing Genomics Institute	755973	SAMN02403108	61	0	0	0	1285	175	7632	1285	175	7632	4203251	4203251	PRJNA47685	ADTI01	2012-12-07 0:00	2012-12-07 0:00	2012-12-07 0:00	140		2403108	SAMN00115250	SAMN02403108	PRJNA47685	Yersinia pestis YN663	YN663	Beijing Genomics Institute	1982	"Yunnan, China"	24.33	97.96		Xenopsylla cneopis roths .	Orientalis	Generic sample from Yersinia pestis YN663	2013-11-15	2014-03-07
68	616481	GCF_001509865.1	Yersinia pestis (enterobacteria)	Yp1945	Scaffold	Pacific Northwest National Laboratory	632	SAMN04012733	195	3	0	3	12	3	798621	9	3	798621	4825865	4825865	PRJNA293978	LIXX01	2016-01-10 0:00	2016-01-10 0:00	2016-01-10 0:00	419		4012733	SAMN04012733		PRJNA293978	Yersinia pestis	Yp1945	Pacific Northwest National Laboratory	2009	USA: Texas			Unknown			Pathogen: environmental/food/other sample from Yersinia pestis	2016-01-13	2016-01-13
67	616491	GCF_001509855.1	Yersinia pestis (enterobacteria)	Yp2126	Scaffold	Pacific Northwest National Laboratory	632	SAMN04012736	151	3	0	3	19	2	903789	16	2	903789	4817654	4817654	PRJNA293979	LIXY01	2016-01-10 0:00	2016-01-10 0:00	2016-01-10 0:00	420		4012736	SAMN04012736		PRJNA293979	Yersinia pestis	Yp2126	Pacific Northwest National Laboratory	2011	USA: Arizona			Unknown			Pathogen: environmental/food/other sample from Yersinia pestis	2016-01-13	2016-01-13
326	110848	GCF_000022845.1	Yersinia pestis Z176003 (enterobacteria)	Z176003	Complete Genome	"State Key Laboratory for Infectious Disease Prevention and Control, Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Control and Prevention"	637386	SAMN02603873	0	4	1	3	4	1	4553586	0	1	4553586	4725788	4725788	PRJNA36547		2010-04-08 0:00	2010-04-08 0:00	2010-04-08 0:00	311		2603873	SAMN02603873		PRJNA36547	Yersinia pestis Z176003	Z176003	NCBI	1976	China: Naqu (Tibet) County				Marmota himalayana		Sample from Yersinia pestis Z176003	2014-01-30	2015-05-18
289	329361	GCF_000986995.1	Yersinia pestis subsp. pestis bv. Orientalis (enterobacteria)	ZE94-2122	Contig	??FORGE	1234661	SAMN02999506	307.389	1	0	1	83	17	99063	82	17	99063	4827235	4827235	PRJNA257008	LBFJ01	2015-05-01 0:00	2015-05-01 0:00	2015-05-01 0:00	334		2999506	SAMN02999506		PRJNA257008	Yersinia pestis subsp. pestis bv. Orientalis	ZE94-2122	MRIGlobal	1994	Zimbabwe			Missing	Homo sapiens	Orientalis	Yersinia pestis Str. ZE94-2122	2014-08-20	2016-03-07
