id	Nucleotide_id	Accession	AccessionVersion	BioSample	BioProject	FirstAccession	LastAccession	Organism	Taxonomy	Definition	Division	Journal	Length	MoleculeType	ReferenceTitle	SeqDataName	Source	Strandedness	Topology	CreateDate	UpdateDate	Comment	AnnotationDate	AnnotationMethod	AnnotationPipeline	AnnotationProvider	AnnotationSoftwarerevision	AssemblyDate	AssemblyMethod	AssemblyName	CDS	CDSCoding	CRISPRArrays	ExpectedFinalVersion	FeaturesAnnotated	Genes	GenesCoding	GenesRNA	GenomeCoverage	GenomeRepresentation	ncRNAs	PseudoGenes	PseudoGenesAmbResidues	PseudoGenesFrameshifted	PseudoGenesIncomplete	PseudoGenesInternalStop	PseudoGenesMultipleProblems	rRNAs	rRNAsComplete	rRNAsPartial	SequencingTechnology	tRNAs
286	391609719	AKST00000000	AKST00000000.1	None	PRJNA64347	AKST01000001	AKST01000602	Yersinia pestis PY-59	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-59, whole genome shotgun sequencing project	BCT	Submitted (24-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	602	DNA	Direct Submission	WGS	Yersinia pestis PY-59	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-59 whole genome shotgun (WGS) project has the project accession AKST00000000. This version of the project (01) has the accession number AKST01000000, and consists of sequences AKST01000001-AKST01000602.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 200x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
287	391609042	AKSS00000000	AKSS00000000.1	None	PRJNA64345	AKSS01000001	AKSS01000834	Yersinia pestis PY-58	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-58, whole genome shotgun sequencing project	BCT	Submitted (24-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	834	DNA	Direct Submission	WGS	Yersinia pestis PY-58	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-58 whole genome shotgun (WGS) project has the project accession AKSS00000000. This version of the project (01) has the accession number AKSS01000000, and consists of sequences AKSS01000001-AKSS01000834.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 150x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
288	391607745	AKSU00000000	AKSU00000000.1	None	PRJNA64349	AKSU01000001	AKSU01000521	Yersinia pestis PY-60	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-60, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	521	DNA	Direct Submission	WGS	Yersinia pestis PY-60	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-60 whole genome shotgun (WGS) project has the project accession AKSU00000000. This version of the project (01) has the accession number AKSU01000000, and consists of sequences AKSU01000001-AKSU01000521.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 80x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
289	391594162	AKSP00000000	AKSP00000000.1	None	PRJNA64339	AKSP01000001	AKSP01001339	Yersinia pestis PY-54	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-54, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	1339	DNA	Direct Submission	WGS	Yersinia pestis PY-54	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-54 whole genome shotgun (WGS) project has the project accession AKSP00000000. This version of the project (01) has the accession number AKSP01000000, and consists of sequences AKSP01000001-AKSP01001339.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 55x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
290	391594105	AKSR00000000	AKSR00000000.1	None	PRJNA64343	AKSR01000001	AKSR01000616	Yersinia pestis PY-56	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-56, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	616	DNA	Direct Submission	WGS	Yersinia pestis PY-56	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-56 whole genome shotgun (WGS) project has the project accession AKSR00000000. This version of the project (01) has the accession number AKSR01000000, and consists of sequences AKSR01000001-AKSR01000616.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 180x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
291	391589857	AKSQ00000000	AKSQ00000000.1	None	PRJNA64341	AKSQ01000001	AKSQ01000471	Yersinia pestis PY-55	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-55, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	471	DNA	Direct Submission	WGS	Yersinia pestis PY-55	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-55 whole genome shotgun (WGS) project has the project accession AKSQ00000000. This version of the project (01) has the accession number AKSQ01000000, and consists of sequences AKSQ01000001-AKSQ01000471.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 160x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
292	391579451	AKSO00000000	AKSO00000000.1	None	PRJNA64337	AKSO01000001	AKSO01000650	Yersinia pestis PY-53	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-53, whole genome shotgun sequencing project	BCT	Submitted (24-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	650	DNA	Direct Submission	WGS	Yersinia pestis PY-53	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-53 whole genome shotgun (WGS) project has the project accession AKSO00000000. This version of the project (01) has the accession number AKSO01000000, and consists of sequences AKSO01000001-AKSO01000650.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 130x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
293	391578095	AKSN00000000	AKSN00000000.1	None	PRJNA64335	AKSN01000001	AKSN01000699	Yersinia pestis PY-52	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-52, whole genome shotgun sequencing project	BCT	Submitted (24-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	699	DNA	Direct Submission	WGS	Yersinia pestis PY-52	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-52 whole genome shotgun (WGS) project has the project accession AKSN00000000. This version of the project (01) has the accession number AKSN01000000, and consists of sequences AKSN01000001-AKSN01000699.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 134x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
294	391566546	AKSM00000000	AKSM00000000.1	None	PRJNA64333	AKSM01000001	AKSM01000584	Yersinia pestis PY-48	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-48, whole genome shotgun sequencing project	BCT	Submitted (24-FEB-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	584	DNA	Direct Submission	WGS	Yersinia pestis PY-48	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-48 whole genome shotgun (WGS) project has the project accession AKSM00000000. This version of the project (01) has the accession number AKSM01000000, and consists of sequences AKSM01000001-AKSM01000584.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 150x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
295	391564652	AKSL00000000	AKSL00000000.1	None	PRJNA64331	AKSL01000001	AKSL01000534	Yersinia pestis PY-47	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-47, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	534	DNA	Direct Submission	WGS	Yersinia pestis PY-47	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-47 whole genome shotgun (WGS) project has the project accession AKSL00000000. This version of the project (01) has the accession number AKSL01000000, and consists of sequences AKSL01000001-AKSL01000534.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 170x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
296	391562571	AKSK00000000	AKSK00000000.1	None	PRJNA64329	AKSK01000001	AKSK01000460	Yersinia pestis PY-46	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-46, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	460	DNA	Direct Submission	WGS	Yersinia pestis PY-46	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-46 whole genome shotgun (WGS) project has the project accession AKSK00000000. This version of the project (01) has the accession number AKSK01000000, and consists of sequences AKSK01000001-AKSK01000460.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 180x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
297	391549305	AKSI00000000	AKSI00000000.1	None	PRJNA64325	AKSI01000001	AKSI01000523	Yersinia pestis PY-42	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-42, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	523	DNA	Direct Submission	WGS	Yersinia pestis PY-42	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-42 whole genome shotgun (WGS) project has the project accession AKSI00000000. This version of the project (01) has the accession number AKSI01000000, and consists of sequences AKSI01000001-AKSI01000523.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 190x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
298	391548795	AKSJ00000000	AKSJ00000000.1	None	PRJNA64327	AKSJ01000001	AKSJ01000471	Yersinia pestis PY-45	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-45, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	471	DNA	Direct Submission	WGS	Yersinia pestis PY-45	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-45 whole genome shotgun (WGS) project has the project accession AKSJ00000000. This version of the project (01) has the accession number AKSJ01000000, and consists of sequences AKSJ01000001-AKSJ01000471.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 200x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
299	391548182	AKSH00000000	AKSH00000000.1	None	PRJNA64323	AKSH01000001	AKSH01000591	Yersinia pestis PY-36	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-36, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	591	DNA	Direct Submission	WGS	Yersinia pestis PY-36	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-36 whole genome shotgun (WGS) project has the project accession AKSH00000000. This version of the project (01) has the accession number AKSH01000000, and consists of sequences AKSH01000001-AKSH01000591.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 100x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
300	391534300	AKSF00000000	AKSF00000000.1	None	PRJNA64319	AKSF01000001	AKSF01000576	Yersinia pestis PY-32	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-32, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	576	DNA	Direct Submission	WGS	Yersinia pestis PY-32	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-32 whole genome shotgun (WGS) project has the project accession AKSF00000000. This version of the project (01) has the accession number AKSF01000000, and consists of sequences AKSF01000001-AKSF01000576.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 200x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
301	391533380	AKSG00000000	AKSG00000000.1	None	PRJNA64321	AKSG01000001	AKSG01000514	Yersinia pestis PY-34	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia	Yersinia pestis PY-34, whole genome shotgun sequencing project	BCT	Submitted (01-JUN-2012) Institute for Genome Sciences, University of Maryland School of Medicine, 801 W. Baltimore St, Baltimore, MD 21201, USA	514	DNA	Direct Submission	WGS	Yersinia pestis PY-34	double	linear	15-JUN-2012	15-NOV-2013	The Yersinia pestis PY-34 whole genome shotgun (WGS) project has the project accession AKSG00000000. This version of the project (01) has the accession number AKSG01000000, and consists of sequences AKSG01000001-AKSG01000514.; Bacteria available from BEI Resources.; ; ##Genome-Assembly-Data-START## ; Assembly Method :: Velvet v. 1.1.04 ; Genome Coverage :: 164x ; Sequencing Technology :: Illumina ; ##Genome-Assembly-Data-END##	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None
