id	Assembly_id	AssemblyAccession	BioSampleAccession	BioSampleID	GenbankBioprojectAccession	GenbankID	RefseqBioprojectAccession	RefSeqCategory	RefSeqID	WGSAccession	Infraspecies	Isolate	Organism	SpeciesTaxonomicID	SpeciesName	TaxonomicID	AssemblyName	AssemblyStatus	AssemblyType	AssemblyCoverage	Chromosomes	ContigCount	ContigN50	ContigL50	NonChromosomalReplicons	Replicons	Scaffolds	ScaffoldN50	ScaffoldL50	TotalLength	UngappedLength	SubmitterOrganization	SubmissionDate	ReleaseDate	FTPAssemblyReport	FTPGenbank	FTPRefSeq	FTPStatsReport
229	546241	GCF_000268725.2	SAMN02141468	2141468	PRJNA224116	2483288	PRJNA224116	na	2483308	AKSG01	PY-34	None	Yersinia pestis PY-34 (enterobacteria)	632	Yersinia pestis	992147	ASM26872v2	Contig	haploid	164	0	513	16988	84	0	0	513	16988	84	4681941	4681941	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/725/GCF_000268725.2_ASM26872v2/GCF_000268725.2_ASM26872v2_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/268/725/GCA_000268725.2_ASM26872v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/725/GCF_000268725.2_ASM26872v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/725/GCF_000268725.2_ASM26872v2/GCF_000268725.2_ASM26872v2_assembly_stats.txt
230	546221	GCF_000268485.2	SAMN02141461	2141461	PRJNA224116	2483248	PRJNA224116	na	2483268	AKRZ01	PY-14	None	Yersinia pestis PY-14 (enterobacteria)	632	Yersinia pestis	992140	ASM26848v2	Contig	haploid	76	0	695	16439	90	0	0	695	16439	90	4588680	4588680	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/485/GCF_000268485.2_ASM26848v2/GCF_000268485.2_ASM26848v2_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/268/485/GCA_000268485.2_ASM26848v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/485/GCF_000268485.2_ASM26848v2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/485/GCF_000268485.2_ASM26848v2/GCF_000268485.2_ASM26848v2_assembly_stats.txt
231	494208	GCF_000311885.1	SAMN02403946	2403946	PRJNA224116	456218	PRJNA224116	na	494208	AMQL01	INS	None	Yersinia pestis INS (enterobacteria)	632	Yersinia pestis	1159617	ASM31188v1	Contig	haploid	250	0	18	480441	4	0	0	18	480441	4	4651700	4651700	Instituto Nacional de Salud	2012/11/09 00:00	2012/11/09 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/311/885/GCF_000311885.1_ASM31188v1/GCF_000311885.1_ASM31188v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/311/885/GCA_000311885.1_ASM31188v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/311/885/GCF_000311885.1_ASM31188v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/311/885/GCF_000311885.1_ASM31188v1/GCF_000311885.1_ASM31188v1_assembly_stats.txt
232	489348	GCF_000269245.1	SAMN02141506	2141506	PRJNA224116	388078	PRJNA224116	na	489348	AKTS01	PY-113	None	Yersinia pestis PY-113 (enterobacteria)	632	Yersinia pestis	992185	ASM26924v1	Contig	haploid	170	0	600	13854	99	0	0	600	13854	99	4615891	4615891	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/245/GCF_000269245.1_ASM26924v1/GCF_000269245.1_ASM26924v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/245/GCA_000269245.1_ASM26924v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/245/GCF_000269245.1_ASM26924v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/245/GCF_000269245.1_ASM26924v1/GCF_000269245.1_ASM26924v1_assembly_stats.txt
233	489328	GCF_000269485.1	SAMN02141505	2141505	PRJNA224116	388338	PRJNA224116	na	489328	AKTR01	PY-103	None	Yersinia pestis PY-103 (enterobacteria)	632	Yersinia pestis	992184	ASM26948v1	Contig	haploid	150	0	933	9826	152	0	0	933	9826	152	4591865	4591865	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/485/GCF_000269485.1_ASM26948v1/GCF_000269485.1_ASM26948v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/485/GCA_000269485.1_ASM26948v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/485/GCF_000269485.1_ASM26948v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/485/GCF_000269485.1_ASM26948v1/GCF_000269485.1_ASM26948v1_assembly_stats.txt
234	489308	GCF_000269225.1	SAMN02141504	2141504	PRJNA224116	388058	PRJNA224116	na	489308	AKTQ01	PY-102	None	Yersinia pestis PY-102 (enterobacteria)	632	Yersinia pestis	992183	ASM26922v1	Contig	haploid	120	0	537	16149	89	0	0	537	16149	89	4672350	4672350	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/225/GCF_000269225.1_ASM26922v1/GCF_000269225.1_ASM26922v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/225/GCA_000269225.1_ASM26922v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/225/GCF_000269225.1_ASM26922v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/225/GCF_000269225.1_ASM26922v1/GCF_000269225.1_ASM26922v1_assembly_stats.txt
235	489288	GCF_000269465.1	SAMN02141503	2141503	PRJNA224116	388318	PRJNA224116	na	489288	AKTP01	PY-101	None	Yersinia pestis PY-101 (enterobacteria)	632	Yersinia pestis	992182	ASM26946v1	Contig	haploid	180	0	500	18435	84	0	0	500	18435	84	4732273	4732273	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/465/GCF_000269465.1_ASM26946v1/GCF_000269465.1_ASM26946v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/465/GCA_000269465.1_ASM26946v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/465/GCF_000269465.1_ASM26946v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/465/GCF_000269465.1_ASM26946v1/GCF_000269465.1_ASM26946v1_assembly_stats.txt
236	489268	GCF_000269205.1	SAMN02141502	2141502	PRJNA224116	388038	PRJNA224116	na	489268	AKTO01	PY-100	None	Yersinia pestis PY-100 (enterobacteria)	632	Yersinia pestis	992181	ASM26920v1	Contig	haploid	200	0	491	17553	77	0	0	491	17553	77	4631765	4631765	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/205/GCF_000269205.1_ASM26920v1/GCF_000269205.1_ASM26920v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/205/GCA_000269205.1_ASM26920v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/205/GCF_000269205.1_ASM26920v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/205/GCF_000269205.1_ASM26920v1/GCF_000269205.1_ASM26920v1_assembly_stats.txt
237	489248	GCF_000269185.1	SAMN02141501	2141501	PRJNA224116	388018	PRJNA224116	na	489248	AKTN01	PY-99	None	Yersinia pestis PY-99 (enterobacteria)	632	Yersinia pestis	992180	ASM26918v1	Contig	haploid	160	0	519	16316	90	0	0	519	16316	90	4662275	4662275	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/185/GCF_000269185.1_ASM26918v1/GCF_000269185.1_ASM26918v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/185/GCA_000269185.1_ASM26918v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/185/GCF_000269185.1_ASM26918v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/185/GCF_000269185.1_ASM26918v1/GCF_000269185.1_ASM26918v1_assembly_stats.txt
238	489228	GCF_000269165.1	SAMN02141500	2141500	PRJNA224116	387998	PRJNA224116	na	489228	AKTM01	PY-98	None	Yersinia pestis PY-98 (enterobacteria)	632	Yersinia pestis	992179	ASM26916v1	Contig	haploid	130	0	520	17406	86	0	0	520	17406	86	4780039	4780039	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/165/GCF_000269165.1_ASM26916v1/GCF_000269165.1_ASM26916v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/165/GCA_000269165.1_ASM26916v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/165/GCF_000269165.1_ASM26916v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/165/GCF_000269165.1_ASM26916v1/GCF_000269165.1_ASM26916v1_assembly_stats.txt
239	489208	GCF_000269145.1	SAMN02141499	2141499	PRJNA224116	387978	PRJNA224116	na	489208	AKTL01	PY-96	None	Yersinia pestis PY-96 (enterobacteria)	632	Yersinia pestis	992178	ASM26914v1	Contig	haploid	150	0	580	14620	103	0	0	580	14620	103	4706123	4706123	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/145/GCF_000269145.1_ASM26914v1/GCF_000269145.1_ASM26914v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/145/GCA_000269145.1_ASM26914v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/145/GCF_000269145.1_ASM26914v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/145/GCF_000269145.1_ASM26914v1/GCF_000269145.1_ASM26914v1_assembly_stats.txt
240	489188	GCF_000269445.1	SAMN02141498	2141498	PRJNA224116	388288	PRJNA224116	na	489188	AKTK01	PY-95	None	Yersinia pestis PY-95 (enterobacteria)	632	Yersinia pestis	992177	ASM26944v1	Contig	haploid	170	0	456	19472	74	0	0	456	19472	74	4687267	4687267	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/445/GCF_000269445.1_ASM26944v1/GCF_000269445.1_ASM26944v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/445/GCA_000269445.1_ASM26944v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/445/GCF_000269445.1_ASM26944v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/445/GCF_000269445.1_ASM26944v1/GCF_000269445.1_ASM26944v1_assembly_stats.txt
241	489168	GCF_000269425.1	SAMN02141497	2141497	PRJNA224116	388268	PRJNA224116	na	489168	AKTJ01	PY-94	None	Yersinia pestis PY-94 (enterobacteria)	632	Yersinia pestis	992176	ASM26942v1	Contig	haploid	150	0	585	14185	105	0	0	585	14185	105	4644905	4644905	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/425/GCF_000269425.1_ASM26942v1/GCF_000269425.1_ASM26942v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/425/GCA_000269425.1_ASM26942v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/425/GCF_000269425.1_ASM26942v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/425/GCF_000269425.1_ASM26942v1/GCF_000269425.1_ASM26942v1_assembly_stats.txt
242	489148	GCF_000269125.1	SAMN02141496	2141496	PRJNA224116	387958	PRJNA224116	na	489148	AKTI01	PY-93	None	Yersinia pestis PY-93 (enterobacteria)	632	Yersinia pestis	992175	ASM26912v1	Contig	haploid	180	0	487	18550	84	0	0	487	18550	84	4770670	4770670	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/125/GCF_000269125.1_ASM26912v1/GCF_000269125.1_ASM26912v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/125/GCA_000269125.1_ASM26912v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/125/GCF_000269125.1_ASM26912v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/125/GCF_000269125.1_ASM26912v1/GCF_000269125.1_ASM26912v1_assembly_stats.txt
243	489128	GCF_000269105.1	SAMN02141495	2141495	PRJNA224116	387938	PRJNA224116	na	489128	AKTH01	PY-92	None	Yersinia pestis PY-92 (enterobacteria)	632	Yersinia pestis	992174	ASM26910v1	Contig	haploid	120	0	545	16069	94	0	0	545	16069	94	4762725	4762725	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/105/GCF_000269105.1_ASM26910v1/GCF_000269105.1_ASM26910v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/105/GCA_000269105.1_ASM26910v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/105/GCF_000269105.1_ASM26910v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/105/GCF_000269105.1_ASM26910v1/GCF_000269105.1_ASM26910v1_assembly_stats.txt
244	489108	GCF_000269085.1	SAMN02141494	2141494	PRJNA224116	387918	PRJNA224116	na	489108	AKTG01	PY-91	None	Yersinia pestis PY-91 (enterobacteria)	632	Yersinia pestis	992173	ASM26908v1	Contig	haploid	140	0	543	16946	90	0	0	543	16946	90	4675127	4675127	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/085/GCF_000269085.1_ASM26908v1/GCF_000269085.1_ASM26908v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/085/GCA_000269085.1_ASM26908v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/085/GCF_000269085.1_ASM26908v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/085/GCF_000269085.1_ASM26908v1/GCF_000269085.1_ASM26908v1_assembly_stats.txt
245	489088	GCF_000269065.1	SAMN02141493	2141493	PRJNA224116	387898	PRJNA224116	na	489088	AKTF01	PY-90	None	Yersinia pestis PY-90 (enterobacteria)	632	Yersinia pestis	992172	ASM26906v1	Contig	haploid	120	0	512	18264	80	0	0	512	18264	80	4675930	4675930	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/065/GCF_000269065.1_ASM26906v1/GCF_000269065.1_ASM26906v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/065/GCA_000269065.1_ASM26906v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/065/GCF_000269065.1_ASM26906v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/065/GCF_000269065.1_ASM26906v1/GCF_000269065.1_ASM26906v1_assembly_stats.txt
246	489068	GCF_000269045.1	SAMN02141492	2141492	PRJNA224116	387878	PRJNA224116	na	489068	AKTE01	PY-89	None	Yersinia pestis PY-89 (enterobacteria)	632	Yersinia pestis	992171	ASM26904v1	Contig	haploid	170	0	703	13628	109	0	0	703	13628	109	4677447	4677447	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/045/GCF_000269045.1_ASM26904v1/GCF_000269045.1_ASM26904v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/045/GCA_000269045.1_ASM26904v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/045/GCF_000269045.1_ASM26904v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/045/GCF_000269045.1_ASM26904v1/GCF_000269045.1_ASM26904v1_assembly_stats.txt
247	489048	GCF_000269405.1	SAMN02141491	2141491	PRJNA224116	388248	PRJNA224116	na	489048	AKTD01	PY-88	None	Yersinia pestis PY-88 (enterobacteria)	632	Yersinia pestis	992170	ASM26940v1	Contig	haploid	150	0	682	12258	113	0	0	682	12258	113	4634520	4634520	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/405/GCF_000269405.1_ASM26940v1/GCF_000269405.1_ASM26940v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/405/GCA_000269405.1_ASM26940v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/405/GCF_000269405.1_ASM26940v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/405/GCF_000269405.1_ASM26940v1/GCF_000269405.1_ASM26940v1_assembly_stats.txt
248	489028	GCF_000269025.1	SAMN02141490	2141490	PRJNA224116	387858	PRJNA224116	na	489028	AKTC01	PY-76	None	Yersinia pestis PY-76 (enterobacteria)	632	Yersinia pestis	992169	ASM26902v1	Contig	haploid	150	0	462	17775	82	0	0	462	17775	82	4498987	4498987	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/025/GCF_000269025.1_ASM26902v1/GCF_000269025.1_ASM26902v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/025/GCA_000269025.1_ASM26902v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/025/GCF_000269025.1_ASM26902v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/025/GCF_000269025.1_ASM26902v1/GCF_000269025.1_ASM26902v1_assembly_stats.txt
249	489008	GCF_000269005.1	SAMN02141489	2141489	PRJNA224116	387838	PRJNA224116	na	489008	AKTB01	PY-72	None	Yersinia pestis PY-72 (enterobacteria)	632	Yersinia pestis	992168	ASM26900v1	Contig	haploid	200	0	544	14387	99	0	0	544	14387	99	4471609	4471609	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/005/GCF_000269005.1_ASM26900v1/GCF_000269005.1_ASM26900v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/005/GCA_000269005.1_ASM26900v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/005/GCF_000269005.1_ASM26900v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/005/GCF_000269005.1_ASM26900v1/GCF_000269005.1_ASM26900v1_assembly_stats.txt
250	488988	GCF_000268985.1	SAMN02141488	2141488	PRJNA224116	387818	PRJNA224116	na	488988	AKTA01	PY-71	None	Yersinia pestis PY-71 (enterobacteria)	632	Yersinia pestis	992167	ASM26898v1	Contig	haploid	160	0	477	17462	82	0	0	477	17462	82	4498491	4498491	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/985/GCF_000268985.1_ASM26898v1/GCF_000268985.1_ASM26898v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/268/985/GCA_000268985.1_ASM26898v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/985/GCF_000268985.1_ASM26898v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/985/GCF_000268985.1_ASM26898v1/GCF_000268985.1_ASM26898v1_assembly_stats.txt
251	488968	GCF_000269385.1	SAMN02141487	2141487	PRJNA224116	388228	PRJNA224116	na	488968	AKSZ01	PY-66	None	Yersinia pestis PY-66 (enterobacteria)	632	Yersinia pestis	992166	ASM26938v1	Contig	haploid	190	0	1315	7579	190	0	0	1315	7579	190	4573944	4573944	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/385/GCF_000269385.1_ASM26938v1/GCF_000269385.1_ASM26938v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/385/GCA_000269385.1_ASM26938v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/385/GCF_000269385.1_ASM26938v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/385/GCF_000269385.1_ASM26938v1/GCF_000269385.1_ASM26938v1_assembly_stats.txt
252	488948	GCF_000268965.1	SAMN02141486	2141486	PRJNA224116	387798	PRJNA224116	na	488948	AKSY01	PY-65	None	Yersinia pestis PY-65 (enterobacteria)	632	Yersinia pestis	992165	ASM26896v1	Contig	haploid	190	0	498	17247	86	0	0	498	17247	86	4641789	4641789	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/965/GCF_000268965.1_ASM26896v1/GCF_000268965.1_ASM26896v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/268/965/GCA_000268965.1_ASM26896v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/965/GCF_000268965.1_ASM26896v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/965/GCF_000268965.1_ASM26896v1/GCF_000268965.1_ASM26896v1_assembly_stats.txt
253	488928	GCF_000268945.1	SAMN02141485	2141485	PRJNA224116	387778	PRJNA224116	na	488928	AKSX01	PY-64	None	Yersinia pestis PY-64 (enterobacteria)	632	Yersinia pestis	992164	ASM26894v1	Contig	haploid	90	0	974	8502	174	0	0	974	8502	174	4682001	4682001	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/945/GCF_000268945.1_ASM26894v1/GCF_000268945.1_ASM26894v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/268/945/GCA_000268945.1_ASM26894v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/945/GCF_000268945.1_ASM26894v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/945/GCF_000268945.1_ASM26894v1/GCF_000268945.1_ASM26894v1_assembly_stats.txt
254	488908	GCF_000268925.1	SAMN02141484	2141484	PRJNA224116	387758	PRJNA224116	na	488908	AKSW01	PY-63	None	Yersinia pestis PY-63 (enterobacteria)	632	Yersinia pestis	992163	ASM26892v1	Contig	haploid	200	0	524	17039	84	0	0	524	17039	84	4680474	4680474	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/925/GCF_000268925.1_ASM26892v1/GCF_000268925.1_ASM26892v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/268/925/GCA_000268925.1_ASM26892v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/925/GCF_000268925.1_ASM26892v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/925/GCF_000268925.1_ASM26892v1/GCF_000268925.1_ASM26892v1_assembly_stats.txt
255	488888	GCF_000269365.1	SAMN02141483	2141483	PRJNA224116	388208	PRJNA224116	na	488888	AKSV01	PY-61	None	Yersinia pestis PY-61 (enterobacteria)	632	Yersinia pestis	992162	ASM26936v1	Contig	haploid	150	0	510	17166	85	0	0	510	17166	85	4735275	4735275	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/365/GCF_000269365.1_ASM26936v1/GCF_000269365.1_ASM26936v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/365/GCA_000269365.1_ASM26936v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/365/GCF_000269365.1_ASM26936v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/365/GCF_000269365.1_ASM26936v1/GCF_000269365.1_ASM26936v1_assembly_stats.txt
256	488868	GCF_000268905.1	SAMN02141482	2141482	PRJNA224116	387738	PRJNA224116	na	488868	AKSU01	PY-60	None	Yersinia pestis PY-60 (enterobacteria)	632	Yersinia pestis	992161	ASM26890v1	Contig	haploid	80	0	521	16980	83	0	0	521	16980	83	4648076	4648076	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/905/GCF_000268905.1_ASM26890v1/GCF_000268905.1_ASM26890v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/268/905/GCA_000268905.1_ASM26890v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/905/GCF_000268905.1_ASM26890v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/905/GCF_000268905.1_ASM26890v1/GCF_000268905.1_ASM26890v1_assembly_stats.txt
257	488848	GCF_000268885.1	SAMN02141481	2141481	PRJNA224116	387718	PRJNA224116	na	488848	AKST01	PY-59	None	Yersinia pestis PY-59 (enterobacteria)	632	Yersinia pestis	992160	ASM26888v1	Contig	haploid	200	0	602	14854	102	0	0	602	14854	102	4676686	4676686	Institute for Genome Sciences	2012/06/15 00:00	2012/06/15 00:00	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/885/GCF_000268885.1_ASM26888v1/GCF_000268885.1_ASM26888v1_assembly_report.txt	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/268/885/GCA_000268885.1_ASM26888v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/885/GCF_000268885.1_ASM26888v1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/268/885/GCF_000268885.1_ASM26888v1/GCF_000268885.1_ASM26888v1_assembly_stats.txt
